review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R27293,P1311,Sports,S324,U10457,4,"Excellent product, great material, highly recommend!",1,True,0,2024-06-25,124,52,6,positive
R27294,P1394,Books,S301,U8039,4,LOVED IT — WARRANTY EXCEEDED MY EXPECTATIONS.,3,True,0,2022-01-04,83,45,7,positive
R27295,P1445,Beauty,S240,U9041,5,VERY SATISFIED WITH THE DELIVERY AND PERFORMANCE. WORKS AS EXPECTED.,9,False,1,2022-12-27,97,68,10,positive
R27296,P1457,Beauty,S227,U7902,4,Five stars. Great performance and fast delivery.,3,True,0,2024-02-06,66,48,7,positive
R27297,P1179,Grocery,S218,U11573,2,Very disappointed. Poor price and arrived damaged.,2,True,0,2023-07-24,7,50,7,negative
R27298,P1323,Clothing,S229,U5197,5,"Excellent product, great fit, highly recommend! Not worth the price.",6,True,0,2021-05-28,65,68,10,positive
R27299,P1427,Books,S246,U10630,3,It's okay. The quality is average.,4,True,0,2021-09-08,60,34,6,neutral
R27300,P1406,Beauty,S258,U7929,2,Stopped working after a few days. Terrible delivery.,2,True,0,2021-03-06,29,52,8,negative
R27301,P1261,Clothing,S210,U11389,1,Wrong size and bad packaging. quality was the main issue.,3,False,2,2023-05-27,1,57,10,negative
R27302,P1478,Grocery,S235,U6429,5,Five stars. Great warranty and fast delivery.,3,False,1,2024-08-17,99,45,7,positive
R27303,P1180,Books,S347,U11564,3,Neither good nor bad; price could be better.,4,True,0,2023-10-01,89,44,8,neutral
R27304,P1469,Grocery,S344,U5208,2,Very disappointed. Poor size and arrived damaged. Customer support helped.,10,True,1,2023-11-01,69,74,10,negative
R27305,P1214,Grocery,S315,U9165,2,Wrong size and bad packaging. packaging was the main issue.,3,False,0,2023-02-17,53,59,10,negative
R27306,P1453,Sports,S277,U7449,4,VERY SATISFIED WITH THE PERFORMANCE AND PERFORMANCE. WORKS AS EXPECTED.,5,False,3,2021-03-10,38,71,10,positive
R27307,P1278,Toys,S241,U6032,4,Good value for money. quality is top notch.,2,False,1,2022-05-14,104,43,8,positive
R27308,P1396,Books,S284,U11263,4,VERY SATISFIED WITH THE DELIVERY AND PERFORMANCE. WORKS AS EXPECTED.,4,True,0,2024-10-14,63,68,10,positive
R27309,P1278,Toys,S241,U10128,2,Very disappointed. Poor battery and arrived damaged.,2,True,0,2024-05-29,52,52,7,negative
R27310,P1109,Grocery,S321,U7131,5,Very satisfied with the battery and performance. Works as expected. Not worth the price.,1,True,0,2021-03-03,71,88,14,positive
R27311,P1339,Beauty,S248,U9615,3,Neither good nor bad; fit could be better.,2,True,0,2021-05-23,55,42,8,neutral
R27312,P1387,Grocery,S236,U6648,4,"EXCELLENT PRODUCT, GREAT PERFORMANCE, HIGHLY RECOMMEND!",1,True,1,2024-04-29,80,55,6,positive
R27313,P1079,Grocery,S262,U9736,5,Loved it — fit exceeded my expectations.,5,True,0,2023-11-30,101,40,7,positive
R27314,P1267,Clothing,S246,U11739,3,It's okay. The warranty is average. Not worth the price.,7,True,0,2022-08-05,41,56,10,neutral
R27315,P1452,Sports,S316,U11960,5,Good value for money. quality is top notch.,4,True,0,2024-05-30,85,43,8,positive
R27316,P1300,Home & Kitchen,S332,U11904,4,VERY SATISFIED WITH THE SIZE AND PERFORMANCE. WORKS AS EXPECTED.,8,True,4,2021-08-23,102,64,10,positive
R27317,P1405,Toys,S273,U11033,4,"Excellent product, great price, highly recommend!",4,True,0,2022-07-26,93,49,6,positive
R27318,P1206,Books,S240,U10776,4,Five stars. Great material and fast delivery.,2,True,0,2021-11-08,94,45,7,positive
R27319,P1157,Home & Kitchen,S211,U9098,4,Good value for money. fit is top notch.,4,True,30,2023-12-24,112,39,8,positive
R27320,P1345,Home & Kitchen,S287,U9740,5,Very satisfied with the battery and performance. Works as expected.,5,True,2,2024-03-28,83,67,10,positive
R27321,P1323,Clothing,S229,U5302,1,Bad experience — performance is subpar and delivery was late.,2,True,7,2021-08-18,58,61,10,negative
R27322,P1296,Books,S318,U5663,4,Good value for money. warranty is top notch.,4,True,0,2022-09-21,91,44,8,positive
R27323,P1250,Clothing,S210,U7298,4,Loved it — delivery exceeded my expectations.,2,True,1,2024-02-03,58,45,7,positive
R27324,P1206,Books,S240,U11121,4,Very satisfied with the warranty and performance. Works as expected. Customer support helped.,4,False,0,2021-11-02,40,93,13,positive
R27325,P1362,Grocery,S316,U10755,5,Five stars. Great size and fast delivery.,1,True,0,2024-08-24,70,41,7,positive
R27326,P1412,Books,S242,U8765,2,Stopped working after a few days. Terrible performance.,11,False,11,2023-06-09,63,55,8,negative
R27327,P1220,Clothing,S272,U9865,4,Loved it — size exceeded my expectations.,5,True,0,2024-04-03,71,41,7,positive
R27328,P1080,Books,S222,U6326,4,Very satisfied with the battery and performance. Works as expected.,3,True,0,2024-01-16,72,67,10,positive
R27329,P1177,Sports,S302,U9557,2,Bad experience — fit is subpar and delivery was late. Customer support helped.,2,True,1,2021-03-23,86,78,13,negative
R27330,P1220,Clothing,S272,U5003,3,Decent product for the price. delivery is acceptable. Not worth the price.,2,False,0,2022-08-27,49,74,12,neutral
R27331,P1338,Beauty,S298,U11473,4,Very satisfied with the battery and performance. Works as expected. Packaging was neat.,3,True,0,2022-11-09,80,87,13,positive
R27332,P1205,Grocery,S220,U7579,3,Neither good nor bad; price could be better.,2,True,0,2023-11-06,63,44,8,neutral
R27333,P1372,Sports,S321,U5494,4,Very satisfied with the packaging and performance. Works as expected.,5,True,0,2021-04-04,77,69,10,positive
R27334,P1023,Sports,S251,U8856,1,Bad experience — delivery is subpar and delivery was late.,3,True,0,2024-05-17,53,58,10,negative
R27335,P1349,Sports,S272,U7496,1,Stopped working after a few days. Terrible price.,2,True,10,2024-03-08,50,49,8,negative
R27336,P1252,Books,S282,U10314,3,It's okay. The size is average. Not worth the price.,2,True,2,2024-03-29,92,52,10,neutral
R27337,P1055,Sports,S336,U10052,3,Neither good nor bad; packaging could be better.,1,True,1,2021-12-29,58,48,8,neutral
R27338,P1278,Toys,S241,U11564,3,Neither good nor bad; material could be better.,3,True,0,2023-12-11,109,47,8,neutral
R27339,P1216,Books,S274,U11750,5,"Excellent product, great price, highly recommend! Will buy again.",3,False,0,2023-09-16,80,65,9,positive
R27340,P1110,Clothing,S325,U9471,3,Neither good nor bad; warranty could be better. Not worth the price.,2,True,1,2024-01-06,84,68,12,neutral
R27341,P1249,Grocery,S220,U9281,3,Neither good nor bad; battery could be better.,1,True,0,2023-12-01,70,46,8,neutral
R27342,P1022,Grocery,S263,U5994,4,Five stars. Great delivery and fast delivery. Not worth the price.,10,True,0,2023-05-29,78,66,11,positive
R27343,P1353,Clothing,S238,U10407,5,GOOD VALUE FOR MONEY. PRICE IS TOP NOTCH.,2,True,16,2024-04-01,110,41,8,positive
R27344,P1209,Grocery,S341,U5158,1,Very disappointed. Poor size and arrived damaged.,1,False,0,2021-09-09,24,49,7,negative
R27345,P1154,Beauty,S336,U8004,4,"Excellent product, great quality, highly recommend!",4,True,0,2023-07-16,52,51,6,positive
R27346,P1411,Beauty,S313,U8880,4,Loved it — battery exceeded my expectations.,5,True,0,2021-11-04,73,44,7,positive
R27347,P1122,Sports,S341,U11740,3,Neither good nor bad; delivery could be better.,2,True,0,2021-02-20,43,47,8,neutral
R27348,P1109,Grocery,S321,U8078,3,It's okay. The performance is average.,2,True,1,2024-01-09,86,38,6,neutral
R27349,P1059,Home & Kitchen,S329,U5193,4,Good value for money. fit is top notch.,2,False,3,2023-09-15,82,39,8,positive
R27350,P1131,Home & Kitchen,S278,U5793,4,"Excellent product, great performance, highly recommend!",7,True,371,2021-01-01,68,55,6,positive
R27351,P1492,Electronics,S251,U11948,4,Loved it — warranty exceeded my expectations. Not worth the price.,3,False,0,2022-05-26,73,66,11,positive
R27352,P1363,Beauty,S282,U7981,5,Good value for money. size is top notch.,2,True,0,2022-05-31,60,40,8,positive
R27353,P1166,Books,S272,U8565,4,Loved it — battery exceeded my expectations.,5,True,1,2023-07-11,74,44,7,positive
R27354,P1064,Grocery,S227,U7186,4,Loved it — performance exceeded my expectations.,4,True,0,2023-07-18,83,48,7,positive
R27355,P1092,Home & Kitchen,S324,U11399,3,Decent product for the price. size is acceptable.,2,True,5,2024-06-19,106,49,8,neutral
R27356,P1263,Home & Kitchen,S320,U9505,4,Loved it — fit exceeded my expectations.,9,True,0,2024-08-17,113,40,7,positive
R27357,P1365,Electronics,S261,U5861,4,Loved it — size exceeded my expectations. Will buy again.,5,True,115,2022-11-20,76,57,10,positive
R27358,P1438,Clothing,S265,U10024,5,Good value for money. performance is top notch.,1,True,0,2021-12-26,116,47,8,positive
R27359,P1298,Electronics,S213,U11922,4,Five stars. Great material and fast delivery.,3,True,2,2022-05-09,75,45,7,positive
R27360,P1442,Beauty,S319,U10048,1,Very disappointed. Poor warranty and arrived damaged.,6,True,0,2023-06-26,3,53,7,negative
R27361,P1421,Clothing,S310,U7843,2,Bad experience — battery is subpar and delivery was late.,4,True,2,2023-09-11,109,57,10,negative
R27362,P1072,Grocery,S269,U8905,1,Bad experience — material is subpar and delivery was late. Not worth the price.,1,True,0,2022-12-09,48,79,14,negative
R27363,P1389,Toys,S239,U8623,4,Five stars. Great performance and fast delivery.,2,True,1,2023-06-18,87,48,7,positive
R27364,P1317,Clothing,S341,U11361,4,Very satisfied with the quality and performance. Works as expected.,8,True,0,2024-07-12,107,67,10,positive
R27365,P1425,Beauty,S305,U11097,3,IT'S OKAY. THE PACKAGING IS AVERAGE.,1,True,3,2024-03-09,69,36,6,neutral
R27366,P1124,Electronics,S288,U9289,4,Very satisfied with the fit and performance. Works as expected.,5,True,0,2024-07-05,59,63,10,positive
R27367,P1239,Beauty,S312,U8881,1,Stopped working after a few days. Terrible material.,2,True,0,2022-02-04,70,52,8,negative
R27368,P1437,Books,S318,U8581,4,Very satisfied with the quality and performance. Works as expected.,1,True,1,2023-02-18,119,67,10,positive
R27369,P1425,Beauty,S305,U7935,2,Stopped working after a few days. Terrible fit.,2,True,5,2021-04-19,37,47,8,negative
R27370,P1226,Sports,S308,U10180,3,NEITHER GOOD NOR BAD; PACKAGING COULD BE BETTER. NOT WORTH THE PRICE.,10,True,2,2022-07-29,105,69,12,neutral
R27371,P1482,Toys,S312,U10286,2,Bad experience — fit is subpar and delivery was late. Packaging was neat.,2,False,0,2024-12-21,29,73,13,negative
R27372,P1400,Home & Kitchen,S324,U8497,4,"Excellent product, great packaging, highly recommend!",5,True,16,2022-12-06,31,53,6,positive
R27373,P1097,Grocery,S271,U10518,4,Five stars. Great price and fast delivery.,2,True,15,2024-10-14,72,42,7,positive
R27374,P1247,Beauty,S326,U5423,5,Five stars. Great performance and fast delivery.,8,True,2,2021-02-25,75,48,7,positive
R27375,P1405,Toys,S273,U9552,3,Neither good nor bad; size could be better.,3,True,0,2022-06-27,41,43,8,neutral
R27376,P1453,Sports,S277,U7795,4,Very satisfied with the quality and performance. Works as expected.,3,True,1,2024-06-11,79,67,10,positive
R27377,P1444,Books,S339,U11126,4,"EXCELLENT PRODUCT, GREAT MATERIAL, HIGHLY RECOMMEND!",5,True,0,2021-05-01,50,52,6,positive
R27378,P1178,Grocery,S325,U8745,1,Wrong size and bad packaging. performance was the main issue.,5,False,0,2024-04-22,57,61,10,negative
R27379,P1128,Beauty,S290,U6475,5,Five stars. Great performance and fast delivery.,2,True,0,2021-08-28,80,48,7,positive
R27380,P1447,Books,S313,U6193,5,Five stars. Great material and fast delivery.,2,True,0,2022-05-26,72,45,7,positive
R27381,P1324,Sports,S318,U8392,4,"Excellent product, great size, highly recommend!",2,True,0,2021-07-23,47,48,6,positive
R27382,P1338,Beauty,S298,U9167,4,Good value for money. warranty is top notch.,1,True,167,2024-12-09,80,44,8,positive
R27383,P1192,Grocery,S333,U5309,2,Very disappointed. Poor warranty and arrived damaged.,3,True,0,2023-06-28,48,53,7,negative
R27384,P1403,Home & Kitchen,S217,U11591,2,Stopped working after a few days. Terrible size.,2,True,0,2023-04-08,20,48,8,negative
R27385,P1120,Clothing,S294,U7543,2,Stopped working after a few days. Terrible price.,10,True,12,2023-07-20,27,49,8,negative
R27386,P1151,Home & Kitchen,S245,U9907,4,Good value for money. warranty is top notch.,4,True,1,2023-03-01,151,44,8,positive
R27387,P1142,Beauty,S323,U11136,4,Five stars. Great battery and fast delivery.,0,True,0,2021-03-10,108,44,7,positive
R27388,P1498,Books,S269,U8590,4,Loved it — price exceeded my expectations. Not worth the price.,4,True,2,2021-06-04,63,63,11,positive
R27389,P1304,Clothing,S213,U9244,4,Very satisfied with the battery and performance. Works as expected. Customer support helped.,3,True,246,2024-09-09,86,92,13,positive
R27390,P1024,Toys,S205,U10928,4,Loved it — size exceeded my expectations.,1,True,2,2023-06-18,78,41,7,positive
R27391,P1126,Sports,S340,U6074,4,Five stars. Great size and fast delivery.,5,True,0,2024-10-30,99,41,7,positive
R27392,P1167,Beauty,S320,U8193,5,Five stars. Great packaging and fast delivery.,0,True,0,2021-12-05,98,46,7,positive
R27393,P1183,Electronics,S238,U9771,5,Very satisfied with the performance and performance. Works as expected.,6,True,5,2021-09-19,61,71,10,positive
R27394,P1233,Clothing,S218,U11262,3,Neither good nor bad; battery could be better.,1,True,0,2024-10-20,75,46,8,neutral
R27395,P1399,Clothing,S281,U10767,5,Good value for money. price is top notch. Will buy again.,7,True,0,2022-10-21,99,57,11,positive
R27396,P1407,Beauty,S223,U8867,3,Decent product for the price. delivery is acceptable.,4,True,1,2021-03-04,61,53,8,neutral
R27397,P1173,Beauty,S264,U8095,4,Very satisfied with the quality and performance. Works as expected. Packaging was neat.,2,True,0,2022-03-15,91,87,13,positive
R27398,P1218,Grocery,S259,U5742,5,"Excellent product, great material, highly recommend!",1,True,0,2022-11-13,103,52,6,positive
R27399,P1018,Books,S257,U5831,4,Five stars. Great size and fast delivery.,4,False,0,2021-11-24,88,41,7,positive
R27400,P1373,Sports,S297,U5705,4,"EXCELLENT PRODUCT, GREAT QUALITY, HIGHLY RECOMMEND!",3,True,1,2023-03-08,96,51,6,positive
R27401,P1199,Home & Kitchen,S345,U8252,3,Neither good nor bad; price could be better.,1,False,0,2024-12-17,64,44,8,neutral
R27402,P1380,Toys,S284,U8046,4,Five stars. Great packaging and fast delivery.,3,False,0,2024-07-14,111,46,7,positive
R27403,P1254,Home & Kitchen,S206,U11684,4,Five stars. Great packaging and fast delivery.,0,True,0,2024-04-24,61,46,7,positive
R27404,P1369,Sports,S305,U9099,2,Wrong size and bad packaging. packaging was the main issue.,3,True,0,2021-09-05,54,59,10,negative
R27405,P1224,Electronics,S267,U8172,5,Five stars. Great size and fast delivery.,9,True,3,2022-12-25,140,41,7,positive
R27406,P1296,Books,S318,U10349,2,Wrong size and bad packaging. size was the main issue.,1,True,0,2023-05-11,54,54,10,negative
R27407,P1377,Grocery,S209,U10098,2,Stopped working after a few days. Terrible battery. Not worth the price.,3,True,9,2024-06-01,49,72,12,negative
R27408,P1006,Home & Kitchen,S283,U11858,5,"Excellent product, great performance, highly recommend!",3,True,0,2021-10-14,81,55,6,positive
R27409,P1427,Books,S246,U10581,5,Good value for money. battery is top notch.,4,True,0,2024-11-14,95,43,8,positive
R27410,P1478,Grocery,S235,U5517,4,Good value for money. fit is top notch.,0,True,0,2022-12-19,77,39,8,positive
R27411,P1323,Clothing,S229,U6539,4,"Excellent product, great fit, highly recommend!",2,True,0,2024-03-31,58,47,6,positive
R27412,P1058,Toys,S217,U8108,3,It's okay. The fit is average.,4,True,0,2022-06-24,54,30,6,neutral
R27413,P1189,Beauty,S342,U10990,4,Very satisfied with the fit and performance. Works as expected.,5,True,1,2024-07-19,87,63,10,positive
R27414,P1485,Electronics,S293,U7494,5,Very satisfied with the size and performance. Works as expected.,7,False,2,2021-06-21,96,64,10,positive
R27415,P1275,Home & Kitchen,S285,U7264,3,Neither good nor bad; packaging could be better.,4,True,1,2021-01-13,65,48,8,neutral
R27416,P1496,Grocery,S335,U10475,3,Decent product for the price. packaging is acceptable.,2,True,0,2023-05-06,84,54,8,neutral
R27417,P1407,Beauty,S223,U11309,4,Very satisfied with the fit and performance. Works as expected.,8,True,6,2022-07-18,73,63,10,positive
R27418,P1191,Clothing,S257,U6588,3,Neither good nor bad; size could be better.,0,True,9,2024-10-26,84,43,8,neutral
R27419,P1116,Toys,S303,U10823,4,"Excellent product, great warranty, highly recommend!",2,True,5,2021-08-22,94,52,6,positive
R27420,P1230,Clothing,S238,U6521,4,"Excellent product, great size, highly recommend!",3,False,0,2023-07-28,87,48,6,positive
R27421,P1086,Grocery,S297,U11505,5,Good value for money. packaging is top notch.,4,True,0,2022-07-21,99,45,8,positive
R27422,P1353,Clothing,S238,U7003,2,Very disappointed. Poor warranty and arrived damaged.,3,True,0,2024-06-26,102,53,7,negative
R27423,P1456,Clothing,S323,U11972,2,Stopped working after a few days. Terrible delivery.,5,True,0,2021-04-18,91,52,8,negative
R27424,P1330,Grocery,S269,U5521,1,STOPPED WORKING AFTER A FEW DAYS. TERRIBLE PACKAGING.,6,True,0,2021-02-07,34,53,8,negative
R27425,P1389,Toys,S239,U6735,2,Bad experience — quality is subpar and delivery was late.,3,True,0,2023-08-09,69,57,10,negative
R27426,P1349,Sports,S272,U10484,3,It's okay. The price is average.,4,True,0,2023-06-27,74,32,6,neutral
R27427,P1190,Books,S306,U5634,4,Five stars. Great warranty and fast delivery.,7,True,0,2021-04-25,75,45,7,positive
R27428,P1337,Toys,S237,U10725,4,"EXCELLENT PRODUCT, GREAT BATTERY, HIGHLY RECOMMEND!",2,True,0,2024-09-03,38,51,6,positive
R27429,P1467,Electronics,S270,U10908,4,Very satisfied with the material and performance. Works as expected. Will buy again.,2,True,0,2024-08-02,96,84,13,positive
R27430,P1102,Toys,S248,U5383,5,Very satisfied with the performance and performance. Works as expected. Will buy again.,4,False,0,2024-07-04,95,87,13,positive
R27431,P1080,Books,S222,U5584,5,"Excellent product, great quality, highly recommend!",2,False,5,2022-07-13,43,51,6,positive
R27432,P1265,Sports,S313,U5280,4,Loved it — performance exceeded my expectations. Customer support helped.,2,True,0,2022-03-02,85,73,10,positive
R27433,P1250,Clothing,S210,U8549,4,Five stars. Great performance and fast delivery.,7,False,2,2024-10-29,53,48,7,positive
R27434,P1350,Electronics,S276,U6314,5,Very satisfied with the quality and performance. Works as expected.,2,True,0,2022-02-04,82,67,10,positive
R27435,P1422,Electronics,S237,U6719,5,"Excellent product, great fit, highly recommend! Will buy again.",3,True,0,2023-07-26,93,63,9,positive
R27436,P1355,Electronics,S337,U9585,1,Stopped working after a few days. Terrible fit. Customer support helped.,1,True,0,2023-04-04,46,72,11,negative
R27437,P1260,Toys,S347,U9338,2,Bad experience — material is subpar and delivery was late.,6,True,0,2022-07-05,17,58,10,negative
R27438,P1483,Grocery,S208,U8539,2,Wrong size and bad packaging. price was the main issue.,3,True,4,2021-01-15,23,55,10,negative
R27439,P1497,Clothing,S328,U8235,4,"Excellent product, great quality, highly recommend!",2,True,1,2024-05-23,81,51,6,positive
R27440,P1283,Toys,S302,U11259,5,Loved it — quality exceeded my expectations.,4,True,0,2022-08-03,85,44,7,positive
R27441,P1053,Sports,S210,U11197,5,Five stars. Great battery and fast delivery.,3,False,0,2023-01-01,100,44,7,positive
R27442,P1064,Grocery,S227,U7634,1,Very disappointed. Poor warranty and arrived damaged.,1,True,4,2021-02-27,72,53,7,negative
R27443,P1031,Home & Kitchen,S255,U11691,5,Very satisfied with the performance and performance. Works as expected.,1,True,1,2022-01-20,85,71,10,positive
R27444,P1478,Grocery,S235,U9240,3,Decent product for the price. fit is acceptable.,2,False,0,2023-08-09,95,48,8,neutral
R27445,P1337,Toys,S237,U6268,4,Five stars. Great performance and fast delivery.,4,True,0,2024-07-21,65,48,7,positive
R27446,P1374,Home & Kitchen,S298,U8719,4,Five stars. Great performance and fast delivery.,3,True,20,2024-05-19,45,48,7,positive
R27447,P1385,Clothing,S316,U8340,4,Good value for money. battery is top notch.,2,True,0,2024-12-13,65,43,8,positive
R27448,P1027,Sports,S232,U9604,4,Five stars. Great quality and fast delivery. Not worth the price.,1,False,0,2022-01-02,71,65,11,positive
R27449,P1023,Sports,S251,U5471,4,Loved it — battery exceeded my expectations. Will buy again.,4,True,0,2022-06-13,84,60,10,positive
R27450,P1289,Toys,S264,U6594,5,Five stars. Great warranty and fast delivery.,0,True,87,2021-01-24,94,45,7,positive
R27451,P1471,Electronics,S327,U5522,5,Very satisfied with the fit and performance. Works as expected.,3,True,0,2023-08-20,119,63,10,positive
R27452,P1212,Grocery,S200,U10885,4,Five stars. Great performance and fast delivery.,2,True,10,2023-03-30,59,48,7,positive
R27453,P1142,Beauty,S323,U8275,5,Very satisfied with the packaging and performance. Works as expected.,4,True,2,2023-05-31,81,69,10,positive
R27454,P1181,Electronics,S213,U9955,5,Very satisfied with the fit and performance. Works as expected. Customer support helped.,3,True,2,2022-12-08,77,88,13,positive
R27455,P1079,Grocery,S262,U8101,5,"Excellent product, great material, highly recommend!",3,True,1,2024-10-17,112,52,6,positive
R27456,P1298,Electronics,S213,U10087,3,It's okay. The size is average.,2,True,0,2021-01-19,58,31,6,neutral
R27457,P1367,Electronics,S298,U9990,5,"Excellent product, great price, highly recommend!",3,True,3,2022-09-29,83,49,6,positive
R27458,P1238,Home & Kitchen,S273,U5818,4,Five stars. Great packaging and fast delivery.,5,False,0,2021-09-24,90,46,7,positive
R27459,P1102,Toys,S248,U9681,5,"Excellent product, great battery, highly recommend!",3,True,9,2023-11-03,80,51,6,positive
R27460,P1141,Beauty,S255,U8950,5,Five stars. Great delivery and fast delivery.,4,False,0,2021-07-29,43,45,7,positive
R27461,P1231,Electronics,S268,U9597,4,Good value for money. material is top notch.,2,True,0,2021-07-27,76,44,8,positive
R27462,P1147,Books,S249,U10265,2,Bad experience — performance is subpar and delivery was late.,1,True,0,2024-03-16,79,61,10,negative
R27463,P1221,Beauty,S316,U6313,5,Good value for money. performance is top notch.,3,True,2,2024-05-22,91,47,8,positive
R27464,P1186,Home & Kitchen,S221,U7340,3,Neither good nor bad; warranty could be better.,7,True,0,2021-08-03,59,47,8,neutral
R27465,P1158,Electronics,S213,U11605,3,Neither good nor bad; quality could be better.,1,True,79,2021-05-22,92,46,8,neutral
R27466,P1161,Electronics,S232,U7092,3,IT'S OKAY. THE FIT IS AVERAGE.,3,False,1,2024-11-13,36,30,6,neutral
R27467,P1381,Clothing,S225,U6702,4,"Excellent product, great size, highly recommend!",6,False,8,2021-01-25,119,48,6,positive
R27468,P1274,Toys,S304,U8519,3,It's okay. The quality is average.,6,True,0,2024-11-22,67,34,6,neutral
R27469,P1422,Electronics,S237,U6367,4,"Excellent product, great performance, highly recommend!",2,True,2,2022-06-13,74,55,6,positive
R27470,P1329,Home & Kitchen,S330,U7101,5,"Excellent product, great warranty, highly recommend!",2,True,2,2023-03-23,87,52,6,positive
R27471,P1368,Beauty,S259,U7984,3,DECENT PRODUCT FOR THE PRICE. MATERIAL IS ACCEPTABLE. WILL BUY AGAIN.,2,True,1,2024-08-10,50,69,11,neutral
R27472,P1246,Sports,S338,U6362,5,Loved it — fit exceeded my expectations.,5,True,0,2024-11-16,95,40,7,positive
R27473,P1042,Beauty,S279,U6915,3,Decent product for the price. material is acceptable.,10,True,0,2024-11-06,38,53,8,neutral
R27474,P1381,Clothing,S225,U10403,5,"EXCELLENT PRODUCT, GREAT MATERIAL, HIGHLY RECOMMEND!",1,False,84,2023-06-25,105,52,6,positive
R27475,P1253,Sports,S264,U10232,3,Decent product for the price. warranty is acceptable.,2,True,1,2023-07-09,107,53,8,neutral
R27476,P1389,Toys,S239,U5657,4,Very satisfied with the material and performance. Works as expected.,2,True,9,2023-08-15,86,68,10,positive
R27477,P1100,Grocery,S202,U10159,1,Very disappointed. Poor fit and arrived damaged.,8,False,1,2021-09-19,40,48,7,negative
R27478,P1404,Beauty,S260,U8415,4,"Excellent product, great warranty, highly recommend! Packaging was neat.",5,True,1,2023-05-18,59,72,9,positive
R27479,P1339,Beauty,S248,U6703,5,LOVED IT — FIT EXCEEDED MY EXPECTATIONS.,1,True,1,2023-12-02,75,40,7,positive
R27480,P1274,Toys,S304,U10788,3,Decent product for the price. performance is acceptable.,4,True,0,2022-03-23,67,56,8,neutral
R27481,P1290,Electronics,S282,U7256,2,VERY DISAPPOINTED. POOR SIZE AND ARRIVED DAMAGED. NOT WORTH THE PRICE.,8,True,11,2023-05-01,84,70,11,negative
R27482,P1222,Toys,S218,U5275,2,Bad experience — performance is subpar and delivery was late.,3,True,8,2021-06-20,72,61,10,negative
R27483,P1191,Clothing,S257,U5875,3,Decent product for the price. material is acceptable.,3,False,3,2024-03-15,71,53,8,neutral
R27484,P1256,Books,S258,U9738,5,Five stars. Great price and fast delivery.,3,True,0,2021-09-08,72,42,7,positive
R27485,P1021,Clothing,S207,U8626,5,LOVED IT — MATERIAL EXCEEDED MY EXPECTATIONS.,0,False,0,2024-05-13,66,45,7,positive
R27486,P1460,Beauty,S346,U11802,5,Good value for money. price is top notch.,3,True,0,2021-06-30,86,41,8,positive
R27487,P1254,Home & Kitchen,S206,U6214,5,"Excellent product, great delivery, highly recommend!",1,True,0,2021-01-17,110,52,6,positive
R27488,P1377,Grocery,S209,U5880,2,Bad experience — performance is subpar and delivery was late.,5,False,3,2023-07-22,67,61,10,negative
R27489,P1113,Toys,S223,U9761,4,"Excellent product, great material, highly recommend! Not worth the price.",5,True,0,2021-11-27,99,73,10,positive
R27490,P1312,Beauty,S231,U10338,4,Five stars. Great price and fast delivery. Not worth the price.,7,True,3,2021-03-05,63,63,11,positive
R27491,P1421,Clothing,S310,U11928,5,"Excellent product, great size, highly recommend!",2,True,0,2021-08-04,110,48,6,positive
R27492,P1108,Toys,S261,U9611,4,Good value for money. performance is top notch.,2,True,1,2021-08-26,82,47,8,positive
R27493,P1117,Beauty,S262,U9211,2,Stopped working after a few days. Terrible delivery.,5,True,0,2021-12-12,55,52,8,negative
R27494,P1419,Grocery,S291,U9981,1,Wrong size and bad packaging. fit was the main issue.,6,True,0,2023-02-17,79,53,10,negative
R27495,P1234,Home & Kitchen,S215,U9988,3,It's okay. The material is average.,3,True,0,2022-02-08,91,35,6,neutral
R27496,P1307,Electronics,S340,U9836,3,It's okay. The performance is average.,3,True,0,2023-06-22,118,38,6,neutral
R27497,P1072,Grocery,S269,U8696,3,It's okay. The material is average. Not worth the price.,7,True,5,2024-08-09,57,56,10,neutral
R27498,P1442,Beauty,S319,U10102,5,Loved it — price exceeded my expectations.,4,True,0,2022-09-12,81,42,7,positive
R27499,P1088,Sports,S207,U8397,4,GOOD VALUE FOR MONEY. DELIVERY IS TOP NOTCH.,3,True,0,2024-03-05,59,44,8,positive
R27500,P1495,Home & Kitchen,S293,U10283,4,Loved it — material exceeded my expectations.,4,True,0,2024-07-19,77,45,7,positive
R27501,P1345,Home & Kitchen,S287,U10838,5,Very satisfied with the fit and performance. Works as expected.,2,True,0,2021-09-09,127,63,10,positive
R27502,P1478,Grocery,S235,U6003,2,Bad experience — fit is subpar and delivery was late.,4,True,0,2022-08-14,71,53,10,negative
R27503,P1397,Beauty,S336,U11823,5,FIVE STARS. GREAT DELIVERY AND FAST DELIVERY.,2,True,0,2022-11-22,89,45,7,positive
R27504,P1106,Sports,S325,U10035,2,Wrong size and bad packaging. warranty was the main issue. Packaging was neat.,8,True,37,2024-10-11,45,78,13,negative
R27505,P1131,Home & Kitchen,S278,U6469,2,Stopped working after a few days. Terrible size. Customer support helped.,2,False,0,2022-01-08,69,73,11,negative
R27506,P1458,Grocery,S260,U10282,3,IT'S OKAY. THE PERFORMANCE IS AVERAGE.,2,True,0,2024-12-03,64,38,6,neutral
